,Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
220,20161025,J.R. Smith,Cle,7.35,2,5,.400,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,5,+3
221,20161025,Kevin Love,Cle,9.39,3,8,.375,1,2,.500,3,5,.600,0,3,3,1,1,0,0,0,10,+9
222,20161025,Tristan Thompson,Cle,11.19,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,+7
223,20161025,Richard Jefferson,Cle,5.16,1,2,.500,0,1,.000,0,0,0,0,1,1,0,1,0,0,0,2,+5
224,20161025,Mike Dunleavy,Cle,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+7
225,20161025,Channing Frye,Cle,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+3
226,20161025,Iman Shumpert,Cle,4.16,0,1,.000,0,1,.000,0,0,0,1,0,1,1,0,0,1,1,0,+4
227,20161025,Ron Baker,Cle,6.44,2,3,.667,1,1,1.000,0,0,0,0,1,1,0,0,0,0,0,5,-5
228,20161025,LeBron James,Cle,9.05,3,5,.600,0,2,.000,0,0,0,2,2,4,5,0,0,0,1,6,+6
229,20161025,Kyrie Irving,Cle,9.05,2,7,.286,0,1,.000,1,1,1.000,1,0,1,1,1,0,0,0,5,+6
230,20161025,J.R. Smith,Cle,7.35,2,5,.400,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,5,+3
231,20161025,Kevin Love,Cle,9.39,3,8,.375,1,2,.500,3,5,.600,0,3,3,1,1,0,0,0,10,+9
232,20161025,Tristan Thompson,Cle,11.19,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,+7
233,20161025,Richard Jefferson,Cle,5.16,1,2,.500,0,1,.000,0,0,0,0,1,1,0,1,0,0,0,2,+5
234,20161025,Mike Dunleavy,Cle,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+7
235,20161025,Channing Frye,Cle,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+3
236,20161025,Iman Shumpert,Cle,4.16,0,1,.000,0,1,.000,0,0,0,1,0,1,1,0,0,1,1,0,+4
237,20161025,LeBron James,Cle,9.05,3,5,.600,0,2,.000,0,0,0,2,2,4,5,0,0,0,1,6,+6
238,20161025,Kyrie Irving,Cle,9.05,2,7,.286,0,1,.000,1,1,1.000,1,0,1,1,1,0,0,0,5,+6
239,20161025,J.R. Smith,Cle,7.35,2,5,.400,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,5,+3
240,20161025,Kevin Love,Cle,9.39,3,8,.375,1,2,.500,3,5,.600,0,3,3,1,1,0,0,0,10,+9
241,20161025,Tristan Thompson,Cle,11.19,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,+7
242,20161025,Richard Jefferson,Cle,5.16,1,2,.500,0,1,.000,0,0,0,0,1,1,0,1,0,0,0,2,+5
243,20161025,Mike Dunleavy,Cle,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+7
244,20161025,Channing Frye,Cle,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+3
245,20161025,Iman Shumpert,Cle,4.16,0,1,.000,0,1,.000,0,0,0,1,0,1,1,0,0,1,1,0,+4
246,20161025,Sasha Vujačić,Cle,3.18,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,1,1,-5
247,20161025,LeBron James,Cle,9.05,3,5,.600,0,2,.000,0,0,0,2,2,4,5,0,0,0,1,6,+6
248,20161025,Kyrie Irving,Cle,9.05,2,7,.286,0,1,.000,1,1,1.000,1,0,1,1,1,0,0,0,5,+6
249,20161025,J.R. Smith,Cle,7.35,2,5,.400,1,3,.333,0,0,0,0,1,1,0,0,0,0,0,5,+3
250,20161025,Kevin Love,Cle,9.39,3,8,.375,1,2,.500,3,5,.600,0,3,3,1,1,0,0,0,10,+9
251,20161025,Tristan Thompson,Cle,11.19,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,+7
252,20161025,Richard Jefferson,Cle,5.16,1,2,.500,0,1,.000,0,0,0,0,1,1,0,1,0,0,0,2,+5
253,20161025,Mike Dunleavy,Cle,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+7
254,20161025,Channing Frye,Cle,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+3
255,20161025,Iman Shumpert,Cle,4.16,0,1,.000,0,1,.000,0,0,0,1,0,1,1,0,0,1,1,0,+4
256,20161025,Rudy Gobert,Uta,40.57,4,7,.571,0,0,0,4,4,1.000,4,10,14,2,0,2,3,3,12,+7
257,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
258,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
259,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
260,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
261,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
262,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
263,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
264,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
265,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
266,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
267,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
268,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
269,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
270,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
271,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
272,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
273,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
274,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
275,20161025,George Hill,Por,38.45,7,18,.389,1,6,.167,4,4,1.000,0,2,2,6,2,1,1,2,19,+2
276,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
277,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
278,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
279,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
280,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
281,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
282,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
283,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
284,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
285,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
286,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
287,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
288,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
289,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
290,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
291,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
292,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
293,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
294,20161025,Rodney Hood,Por,37.39,9,17,.529,3,7,.429,5,5,1.000,0,2,2,1,2,1,0,3,26,+5
295,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
296,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
297,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
298,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
299,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
300,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
301,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
302,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
303,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
304,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
305,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
306,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
307,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
308,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
309,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
310,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
311,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
312,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
313,20161025,Boris Diaw,Por,32.10,1,8,.125,0,3,.000,0,0,0,1,2,3,0,0,0,1,5,2,+1
314,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
315,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
316,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
317,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
318,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
319,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
320,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
321,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
322,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
323,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
324,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
325,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
326,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
327,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
328,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
329,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
330,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
331,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
332,20161025,Joe Johnson,Por,30.30,12,16,.750,3,4,.750,2,2,1.000,0,4,4,3,1,0,2,0,29,-2
333,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
334,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
335,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
336,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
337,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
338,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
339,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
340,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
341,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
342,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
343,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
344,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
345,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
346,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
347,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
348,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
349,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
350,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
351,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
352,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
353,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
354,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
355,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
356,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
357,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
358,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
359,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
360,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
361,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
362,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
363,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
364,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
365,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
366,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
367,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
368,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
369,20161025,Trey Lyles,Por,17.55,2,6,.333,1,2,.500,0,0,0,0,2,2,2,0,0,3,0,5,-11
370,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
371,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
372,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
373,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
374,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
375,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
376,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
377,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
378,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
379,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
380,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
381,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
382,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
383,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
384,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
385,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
386,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
387,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
388,20161025,Shelvin Mack,Por,14.48,2,5,.400,0,1,.000,0,0,0,0,1,1,4,2,0,0,1,4,-9
389,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
390,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
391,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
392,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
393,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
394,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
395,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
396,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
397,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
398,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
399,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
400,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
401,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
402,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
403,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
404,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
405,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
406,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
407,20161025,Joe Ingles,Por,14.06,1,1,1.000,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,-9
408,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
409,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
410,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
411,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
412,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
413,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
414,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
415,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
416,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
417,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
418,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
419,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
420,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
421,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
422,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
423,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
424,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
425,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
426,20161025,Dante Exum,Por,8.20,2,4,.500,0,1,.000,1,1,1.000,1,1,2,0,0,0,0,2,5,-18
427,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
428,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
429,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
430,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
431,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
432,20161025,Allen Crabbe,Por,5.50,1,2,.500,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+2
433,20161025,Evan Turner,Por,5.50,0,2,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+2
434,20161025,Ed Davis,Por,4.35,1,2,.500,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,-1
435,20161025,Noah Vonleh,Por,2.59,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1
436,20161025,Damian Lillard,Por,9.01,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,1,7,+1
437,20161025,CJ McCollum,Por,9.09,2,4,.500,1,1,1.000,0,0,0,0,0,0,1,1,0,1,1,5,-3
438,20161025,Al-Farouq Aminu,Por,9.01,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,+1
439,20161025,Maurice Harkless,Por,6.10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-2
440,20161025,Mason Plumlee,Por,7.25,1,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,+1
